customer_id,income,employment_status,age_band,debt_to_income,credit_history_length,existing_debt,missed_payments_12m,housing_status,region,digital_access_score,protected_group_proxy,loan_default
ECB-02145,27390.0,unemployed,65+,0.566,13.0,10254.0,1,private_rent,Cork,59.4,A,0
ECB-02146,55809.0,employed,50-64,0.341,11.3,19440.0,1,mortgage,Cork,37.8,A,0
ECB-02147,23118.0,unemployed,25-34,0.441,6.8,4290.0,2,private_rent,Cork,48.8,B,1
ECB-02148,40687.0,part_time,25-34,0.261,0.0,7615.0,0,private_rent,Dublin,73.5,A,0
ECB-02149,124362.0,employed,35-49,0.297,0.0,17880.0,0,private_rent,Cork,57.4,A,0
ECB-02150,77014.0,self_employed,50-64,0.321,8.1,25875.0,0,private_rent,Rural,61.5,A,0
ECB-02151,30297.0,employed,50-64,0.601,6.0,8199.0,1,private_rent,Rural,35.7,B,0
ECB-02152,32152.0,part_time,25-34,0.312,3.8,7413.0,1,living_with_family,Dublin,74.8,B,0
ECB-02153,22496.0,part_time,25-34,0.329,2.9,3213.0,1,private_rent,Galway,43.9,A,0
ECB-02154,38011.0,self_employed,35-49,0.336,9.2,12614.0,1,private_rent,Rural,95.7,A,0
ECB-02155,15311.0,part_time,50-64,0.495,15.3,4359.0,0,private_rent,Rural,55.7,A,0
ECB-02156,36897.0,employed,50-64,0.611,9.2,18618.0,0,social_rent,Cork,77.4,B,0
ECB-02157,59591.0,employed,25-34,0.381,15.3,11030.0,1,living_with_family,Dublin,80.6,A,0
ECB-02158,45265.0,employed,35-49,0.562,6.6,16059.0,0,owner,Rural,50.3,A,1
ECB-02159,25589.0,employed,25-34,0.475,10.8,5355.0,1,owner,Cork,52.6,B,0
ECB-02160,23497.0,employed,35-49,0.195,15.5,3631.0,1,private_rent,Cork,59.8,A,0
ECB-02161,120612.0,employed,50-64,0.28,7.7,11907.0,0,mortgage,Limerick,61.0,A,1
ECB-02162,53977.0,employed,35-49,0.499,8.6,30824.0,1,private_rent,Dublin,44.6,A,0
ECB-02163,32182.0,employed,18-24,0.139,2.6,3051.0,0,private_rent,Rural,77.6,A,0
ECB-02164,35588.0,part_time,35-49,0.443,11.6,13459.0,1,living_with_family,Dublin,55.6,A,0
ECB-02165,124883.0,employed,35-49,0.325,13.2,23537.0,0,mortgage,Limerick,65.9,A,0
ECB-02166,38222.0,part_time,50-64,0.592,10.3,12510.0,1,private_rent,Rural,86.1,A,1
ECB-02167,12000.0,employed,25-34,0.198,7.3,2443.0,1,owner,Rural,73.3,B,1
ECB-02168,153819.0,employed,50-64,0.168,0.7,24655.0,0,private_rent,Rural,56.8,A,0
ECB-02169,20289.0,employed,25-34,0.381,8.2,6689.0,0,owner,Rural,86.7,A,0
ECB-02170,42501.0,employed,25-34,0.534,7.5,21607.0,0,mortgage,Dublin,80.0,A,0
ECB-02171,25200.0,employed,25-34,0.519,9.7,6413.0,1,private_rent,Rural,50.3,B,0
ECB-02172,33423.0,employed,18-24,0.554,5.1,20318.0,0,private_rent,Rural,58.7,A,1
ECB-02173,52997.0,employed,25-34,0.534,16.7,20202.0,0,private_rent,Cork,86.0,A,0
ECB-02174,16526.0,employed,35-49,0.749,4.9,12942.0,0,mortgage,Cork,77.0,B,0
ECB-02175,44774.0,self_employed,25-34,0.177,0.3,7449.0,0,owner,Dublin,41.0,A,0
ECB-02176,78144.0,employed,25-34,0.512,2.6,23165.0,0,owner,Galway,49.9,A,0
ECB-02177,17803.0,part_time,25-34,0.465,5.2,6674.0,0,living_with_family,Limerick,75.5,B,0
ECB-02178,24944.0,employed,18-24,0.416,10.1,11646.0,2,living_with_family,Cork,46.9,A,0
ECB-02179,15329.0,unemployed,50-64,0.262,1.8,1526.0,2,mortgage,Cork,82.5,A,0
ECB-02180,24828.0,part_time,65+,0.642,7.4,11023.0,0,mortgage,Galway,86.8,A,0
ECB-02181,12000.0,unemployed,18-24,0.279,6.7,2835.0,2,mortgage,Dublin,69.7,B,0
ECB-02182,15243.0,part_time,50-64,0.527,12.9,4996.0,1,private_rent,Rural,46.4,B,0
ECB-02183,58902.0,employed,50-64,0.195,0.4,6931.0,1,mortgage,Dublin,71.2,A,0
ECB-02184,60954.0,employed,65+,0.216,4.3,12515.0,1,owner,Dublin,70.6,A,0
ECB-02185,28867.0,employed,25-34,0.306,4.4,9580.0,0,mortgage,Dublin,69.8,A,0
ECB-02186,19048.0,part_time,25-34,0.592,11.9,8797.0,1,mortgage,Rural,76.7,A,1
ECB-02187,49584.0,self_employed,35-49,0.561,9.2,30836.0,1,mortgage,Rural,53.6,A,0
ECB-02188,30205.0,employed,50-64,0.055,4.6,714.0,0,owner,Dublin,55.0,A,0
ECB-02189,17687.0,unemployed,50-64,0.568,12.3,5341.0,0,private_rent,Dublin,84.3,A,0
ECB-02190,90275.0,employed,35-49,0.541,9.1,20503.0,1,mortgage,Cork,55.2,A,0
ECB-02191,45391.0,self_employed,25-34,0.292,7.9,9272.0,1,mortgage,Dublin,21.4,A,0
ECB-02192,16745.0,part_time,50-64,0.305,0.1,4351.0,0,private_rent,Limerick,62.5,A,0
ECB-02193,55628.0,employed,50-64,0.212,4.5,6009.0,0,mortgage,Dublin,73.7,A,0
ECB-02194,43047.0,self_employed,35-49,0.585,18.7,17851.0,1,private_rent,Galway,87.1,A,0
ECB-02195,27022.0,part_time,35-49,0.236,6.8,5729.0,1,living_with_family,Cork,97.6,A,0
ECB-02196,57751.0,employed,35-49,0.39,3.5,19384.0,0,owner,Cork,69.5,A,0
ECB-02197,63638.0,employed,35-49,0.488,6.5,26529.0,0,social_rent,Cork,79.9,A,0
ECB-02198,47381.0,employed,35-49,0.516,9.1,20427.0,0,private_rent,Dublin,70.2,A,0
ECB-02199,40837.0,self_employed,50-64,0.452,13.1,21007.0,0,private_rent,Dublin,69.4,B,0
ECB-02200,106216.0,employed,65+,0.814,16.7,79593.0,0,mortgage,Dublin,43.6,B,0
ECB-02201,25212.0,unemployed,35-49,0.595,5.0,16151.0,3,mortgage,Dublin,70.0,B,1
ECB-02202,42069.0,part_time,25-34,0.304,15.1,14209.0,0,owner,Rural,54.9,A,0
ECB-02203,44519.0,employed,35-49,0.321,12.7,14825.0,1,living_with_family,Dublin,98.6,B,0
ECB-02204,29656.0,employed,25-34,0.284,6.2,3586.0,0,private_rent,Dublin,25.0,A,0
ECB-02205,77445.0,self_employed,25-34,0.583,7.8,34942.0,1,mortgage,Dublin,78.3,A,1
ECB-02206,49758.0,self_employed,18-24,0.185,7.6,6039.0,1,private_rent,Limerick,73.8,A,0
ECB-02207,35964.0,employed,35-49,0.228,14.1,3510.0,0,owner,Rural,74.7,A,0
ECB-02208,41797.0,employed,25-34,0.541,0.6,18137.0,1,owner,Limerick,46.7,A,0
ECB-02209,30189.0,employed,25-34,0.31,8.9,4865.0,1,private_rent,Galway,37.8,A,0
ECB-02210,23638.0,unemployed,50-64,0.39,8.3,7509.0,1,mortgage,Rural,73.9,B,0
ECB-02211,63409.0,employed,25-34,0.225,5.5,14297.0,0,private_rent,Cork,92.1,A,0
ECB-02212,31373.0,part_time,35-49,0.306,5.5,6385.0,0,private_rent,Rural,72.0,A,0
ECB-02213,41167.0,employed,50-64,0.742,14.0,33917.0,0,private_rent,Limerick,77.5,B,0
ECB-02214,12015.0,unemployed,35-49,0.682,11.3,7894.0,1,social_rent,Dublin,59.8,A,1
ECB-02215,17881.0,employed,25-34,0.138,19.5,2457.0,0,owner,Cork,74.0,A,0
ECB-02216,24691.0,employed,25-34,0.432,5.5,4686.0,0,private_rent,Dublin,90.1,A,0
ECB-02217,12000.0,unemployed,35-49,0.439,9.2,5811.0,0,private_rent,Dublin,62.4,A,0
ECB-02218,12000.0,unemployed,35-49,0.129,10.1,585.0,0,mortgage,Rural,84.3,B,0
ECB-02219,53115.0,employed,25-34,0.13,13.2,7073.0,0,owner,Dublin,38.6,A,0
ECB-02220,60464.0,employed,35-49,0.56,15.6,12650.0,0,mortgage,Limerick,52.0,B,0
ECB-02221,44011.0,employed,35-49,0.07,9.0,1474.0,0,owner,Rural,77.8,A,0
ECB-02222,87905.0,employed,25-34,0.226,2.8,11986.0,0,mortgage,Cork,100.0,A,0
ECB-02223,29506.0,employed,35-49,0.431,4.8,11968.0,1,owner,Cork,63.3,B,1
ECB-02224,27200.0,part_time,18-24,0.061,5.2,1769.0,0,private_rent,Galway,49.4,A,0
ECB-02225,45572.0,employed,25-34,0.322,14.3,12957.0,1,owner,Rural,100.0,A,0
ECB-02226,76228.0,self_employed,50-64,0.322,1.0,22876.0,0,owner,Dublin,65.7,A,0
ECB-02227,48906.0,employed,25-34,0.416,2.4,11845.0,1,mortgage,Dublin,80.0,A,0
ECB-02228,44567.0,employed,35-49,0.314,12.4,15830.0,2,owner,Galway,57.0,B,0
ECB-02229,22144.0,self_employed,35-49,0.261,1.8,3905.0,1,living_with_family,Rural,70.6,A,0
ECB-02230,31102.0,employed,25-34,0.499,2.6,16758.0,1,mortgage,Dublin,57.9,A,0
ECB-02231,68722.0,self_employed,50-64,0.503,14.4,33660.0,0,mortgage,Cork,100.0,B,0
ECB-02232,18326.0,employed,25-34,0.293,7.3,3458.0,0,owner,Rural,89.4,A,0
ECB-02233,29867.0,unemployed,25-34,0.199,7.0,3718.0,3,mortgage,Dublin,99.8,A,0
ECB-02234,32580.0,part_time,50-64,0.23,15.6,6683.0,1,private_rent,Dublin,48.8,B,0
ECB-02235,18587.0,part_time,50-64,0.547,3.0,11207.0,0,private_rent,Galway,30.1,B,0
ECB-02236,32067.0,employed,35-49,0.316,1.9,8984.0,0,mortgage,Dublin,62.7,A,1
ECB-02237,109445.0,employed,18-24,0.196,13.0,22208.0,0,private_rent,Dublin,100.0,A,0
ECB-02238,79203.0,employed,25-34,0.537,9.7,47726.0,0,mortgage,Galway,57.2,B,1
ECB-02239,39771.0,employed,35-49,0.432,12.0,10556.0,0,social_rent,Galway,81.9,B,1
ECB-02240,49542.0,employed,25-34,0.313,6.9,12110.0,0,private_rent,Cork,49.6,A,0
ECB-02241,34864.0,employed,25-34,0.133,7.9,3869.0,1,mortgage,Cork,53.1,A,0
ECB-02242,49546.0,employed,50-64,0.364,4.8,9437.0,1,private_rent,Galway,66.6,A,1
ECB-02243,30989.0,employed,25-34,0.218,10.2,6663.0,0,social_rent,Galway,100.0,B,0
ECB-02244,40510.0,employed,18-24,0.597,8.8,13522.0,2,mortgage,Rural,82.8,B,0
ECB-02245,105308.0,employed,18-24,0.384,5.5,37038.0,1,living_with_family,Limerick,31.0,A,0
ECB-02246,44666.0,employed,35-49,0.516,14.0,17713.0,1,social_rent,Galway,80.0,A,0
ECB-02247,29097.0,self_employed,35-49,0.895,11.9,26544.0,0,owner,Rural,47.3,A,1
ECB-02248,25213.0,employed,50-64,0.375,3.0,7186.0,1,private_rent,Rural,55.7,A,0
ECB-02249,49375.0,employed,25-34,0.184,7.7,7430.0,0,private_rent,Dublin,77.2,A,0
ECB-02250,33110.0,employed,25-34,0.257,6.2,4213.0,0,private_rent,Rural,93.2,A,0
ECB-02251,32304.0,part_time,35-49,0.661,12.4,21273.0,0,mortgage,Rural,92.3,A,0
ECB-02252,20249.0,employed,35-49,0.383,10.9,5211.0,1,social_rent,Dublin,69.0,B,0
ECB-02253,63616.0,self_employed,35-49,0.27,9.2,13963.0,0,private_rent,Dublin,74.2,A,0
ECB-02254,12000.0,unemployed,65+,0.532,18.8,6561.0,3,private_rent,Galway,76.2,A,1
ECB-02255,42851.0,employed,35-49,0.254,0.0,7990.0,1,owner,Cork,34.6,B,0
ECB-02256,14016.0,unemployed,35-49,0.233,5.4,1858.0,1,mortgage,Limerick,100.0,A,0
ECB-02257,62645.0,part_time,65+,0.252,10.8,8873.0,0,social_rent,Cork,38.8,A,0
ECB-02258,50371.0,employed,18-24,0.436,5.8,17654.0,0,private_rent,Dublin,72.7,A,0
ECB-02259,100720.0,employed,65+,0.37,16.4,21703.0,0,owner,Dublin,38.1,B,0
ECB-02260,60014.0,self_employed,35-49,0.167,8.5,6225.0,0,social_rent,Rural,47.2,A,0
ECB-02261,30996.0,unemployed,35-49,0.95,1.7,15837.0,2,social_rent,Dublin,76.3,A,1
ECB-02262,42448.0,employed,65+,0.375,15.6,11266.0,0,private_rent,Limerick,56.3,A,0
ECB-02263,54474.0,employed,35-49,0.339,9.2,13352.0,0,owner,Dublin,66.1,A,0
ECB-02264,72622.0,self_employed,35-49,0.661,0.9,36992.0,1,private_rent,Cork,60.3,B,0
ECB-02265,70069.0,employed,25-34,0.247,7.0,14284.0,0,owner,Cork,95.5,A,0
ECB-02266,36714.0,part_time,35-49,0.38,10.4,11442.0,1,mortgage,Dublin,100.0,A,0
ECB-02267,40232.0,employed,35-49,0.148,17.1,3824.0,0,private_rent,Galway,90.6,A,0
ECB-02268,26917.0,part_time,25-34,0.308,2.8,8865.0,1,social_rent,Limerick,73.0,A,1
ECB-02269,48238.0,part_time,50-64,0.237,12.6,8667.0,0,mortgage,Dublin,38.5,A,0
ECB-02270,76903.0,self_employed,35-49,0.464,2.9,36213.0,0,social_rent,Cork,74.3,B,0
ECB-02271,35711.0,self_employed,35-49,0.444,1.9,12626.0,0,social_rent,Limerick,80.1,A,0
ECB-02272,20687.0,part_time,18-24,0.489,0.0,6537.0,1,owner,Limerick,81.9,A,1
ECB-02273,19247.0,part_time,35-49,0.227,11.6,4108.0,1,mortgage,Galway,47.5,A,0
ECB-02274,37796.0,part_time,18-24,0.165,5.2,3072.0,0,private_rent,Limerick,78.3,B,0
ECB-02275,30691.0,employed,18-24,0.309,2.9,10662.0,0,private_rent,Dublin,96.1,A,0
ECB-02276,60631.0,employed,35-49,0.242,10.9,11837.0,1,mortgage,Dublin,45.3,B,1
ECB-02277,59609.0,employed,18-24,0.13,4.7,3346.0,0,private_rent,Galway,80.3,A,0
ECB-02278,22622.0,part_time,25-34,0.407,9.1,6321.0,1,private_rent,Limerick,53.4,A,1
ECB-02279,94253.0,self_employed,35-49,0.441,6.9,38239.0,0,private_rent,Rural,66.1,A,0
ECB-02280,24149.0,employed,25-34,0.413,3.2,4037.0,0,private_rent,Dublin,50.9,A,0
ECB-02281,88559.0,employed,65+,0.457,22.3,22650.0,0,owner,Cork,40.7,B,1
ECB-02282,48443.0,employed,50-64,0.697,15.8,36781.0,1,owner,Galway,56.8,B,0
ECB-02283,18342.0,self_employed,35-49,0.189,16.8,2206.0,0,owner,Dublin,75.4,A,0
ECB-02284,95449.0,employed,65+,0.66,10.7,30078.0,1,living_with_family,Cork,68.0,A,0
ECB-02285,72222.0,employed,50-64,0.139,5.0,4312.0,1,social_rent,Galway,89.9,A,0
ECB-02286,23844.0,part_time,25-34,0.547,6.3,11031.0,0,private_rent,Dublin,56.3,A,0
ECB-02287,16856.0,part_time,50-64,0.749,14.1,10057.0,0,owner,Cork,69.5,B,0
ECB-02288,20714.0,employed,25-34,0.468,8.5,8417.0,2,private_rent,Dublin,43.2,B,0
ECB-02289,138268.0,employed,35-49,0.234,5.7,36159.0,0,owner,Rural,66.0,A,0
ECB-02290,12000.0,unemployed,35-49,0.321,10.4,1531.0,2,mortgage,Dublin,68.8,A,0
ECB-02291,26407.0,self_employed,18-24,0.49,0.7,6574.0,2,mortgage,Dublin,51.4,A,1
ECB-02292,52605.0,self_employed,25-34,0.567,1.5,16007.0,0,social_rent,Dublin,78.1,A,0
ECB-02293,22314.0,employed,65+,0.373,14.2,5753.0,0,owner,Dublin,49.2,A,0
ECB-02294,29981.0,employed,25-34,0.535,5.8,7173.0,0,private_rent,Dublin,70.8,A,0
ECB-02295,65669.0,employed,25-34,0.537,8.4,23898.0,0,living_with_family,Galway,85.0,B,0
ECB-02296,32064.0,part_time,25-34,0.208,0.0,6686.0,1,private_rent,Dublin,55.3,B,0
ECB-02297,39188.0,employed,35-49,0.245,3.9,4608.0,0,owner,Dublin,83.3,A,0
ECB-02298,47016.0,employed,50-64,0.124,8.3,6328.0,0,social_rent,Dublin,94.0,A,0
ECB-02299,23691.0,part_time,50-64,0.777,0.6,19857.0,0,private_rent,Cork,92.9,A,1
ECB-02300,15871.0,unemployed,35-49,0.826,0.8,9974.0,4,mortgage,Dublin,64.6,A,0
ECB-02301,20520.0,part_time,25-34,0.254,8.7,5413.0,1,private_rent,Galway,50.5,A,1
ECB-02302,32323.0,employed,18-24,0.634,8.1,18842.0,0,social_rent,Limerick,50.2,B,0
ECB-02303,35426.0,employed,35-49,0.489,3.9,11007.0,0,mortgage,Limerick,39.4,A,0
ECB-02304,33636.0,employed,50-64,0.125,7.1,3354.0,1,private_rent,Dublin,80.3,A,0
ECB-02305,74590.0,employed,50-64,0.497,7.3,16437.0,0,mortgage,Rural,81.5,A,0
ECB-02306,65943.0,employed,35-49,0.272,0.4,13414.0,3,owner,Limerick,70.1,A,0
ECB-02307,27586.0,employed,35-49,0.342,14.7,9565.0,0,private_rent,Dublin,38.2,B,0
ECB-02308,27242.0,self_employed,35-49,0.251,7.5,5587.0,1,owner,Cork,61.4,A,1
ECB-02309,26935.0,part_time,35-49,0.172,7.6,3045.0,0,mortgage,Limerick,92.8,A,0
ECB-02310,38743.0,unemployed,35-49,0.404,10.4,13776.0,1,mortgage,Dublin,74.0,B,0
ECB-02311,29364.0,employed,35-49,0.323,0.4,10744.0,0,mortgage,Cork,82.1,A,0
ECB-02312,43367.0,employed,35-49,0.425,13.3,7445.0,1,mortgage,Galway,100.0,A,0
ECB-02313,48529.0,employed,65+,0.628,19.0,18711.0,1,private_rent,Dublin,57.9,A,1
ECB-02314,44405.0,employed,35-49,0.31,9.2,6543.0,0,mortgage,Rural,29.1,A,0
ECB-02315,37942.0,employed,18-24,0.503,6.9,21290.0,0,owner,Dublin,48.2,A,0
ECB-02316,70575.0,employed,25-34,0.131,6.8,7264.0,0,social_rent,Dublin,68.5,B,0
ECB-02317,35471.0,part_time,35-49,0.525,13.0,8448.0,0,living_with_family,Dublin,68.3,A,0
ECB-02318,68228.0,employed,35-49,0.782,4.2,44803.0,2,mortgage,Cork,64.9,A,0
ECB-02319,19150.0,unemployed,35-49,0.604,8.3,8686.0,0,mortgage,Rural,60.2,B,1
ECB-02320,69722.0,employed,50-64,0.79,8.6,21894.0,1,owner,Rural,53.9,A,1
ECB-02321,95128.0,employed,25-34,0.401,8.3,39710.0,0,owner,Rural,74.7,A,0
ECB-02322,84878.0,employed,35-49,0.208,14.1,16177.0,0,mortgage,Cork,93.1,A,0
ECB-02323,132742.0,employed,50-64,0.556,19.9,26133.0,0,living_with_family,Cork,99.2,A,0
ECB-02324,80644.0,employed,35-49,0.058,7.9,5228.0,0,private_rent,Cork,98.7,A,0
ECB-02325,12075.0,unemployed,35-49,0.225,10.9,1299.0,0,mortgage,Dublin,50.8,A,0
ECB-02326,68274.0,employed,25-34,0.174,4.3,4156.0,1,living_with_family,Rural,67.6,A,0
ECB-02327,64196.0,employed,35-49,0.188,13.9,8335.0,0,mortgage,Cork,62.4,A,0
ECB-02328,110651.0,self_employed,50-64,0.469,5.8,24029.0,0,mortgage,Cork,78.7,A,0
ECB-02329,30175.0,employed,50-64,0.228,24.9,5554.0,0,mortgage,Cork,66.5,A,0
ECB-02330,59939.0,self_employed,35-49,0.334,0.0,11983.0,1,mortgage,Limerick,63.9,A,0
ECB-02331,34321.0,employed,25-34,0.358,19.7,6119.0,1,social_rent,Dublin,94.2,A,0
ECB-02332,36410.0,part_time,35-49,0.133,13.7,5520.0,0,mortgage,Limerick,69.8,A,0
ECB-02333,42335.0,employed,50-64,0.409,2.7,10671.0,0,private_rent,Limerick,70.2,A,0
ECB-02334,57859.0,employed,25-34,0.278,20.6,10985.0,0,mortgage,Rural,75.4,A,0
ECB-02335,24720.0,self_employed,50-64,0.516,3.7,7470.0,0,social_rent,Dublin,80.2,A,0
ECB-02336,41312.0,part_time,18-24,0.345,2.9,14514.0,0,private_rent,Dublin,80.3,A,1
ECB-02337,51161.0,employed,18-24,0.314,0.0,8160.0,0,mortgage,Cork,95.9,A,0
ECB-02338,44942.0,self_employed,25-34,0.349,7.7,7090.0,0,owner,Rural,39.9,B,0
ECB-02339,112151.0,employed,25-34,0.564,8.2,66734.0,0,social_rent,Rural,73.8,A,0
ECB-02340,39257.0,employed,50-64,0.536,12.8,10448.0,0,private_rent,Galway,66.2,A,0
ECB-02341,48955.0,employed,35-49,0.607,21.2,30775.0,0,mortgage,Dublin,57.6,B,0
ECB-02342,30245.0,part_time,25-34,0.188,5.8,4613.0,1,social_rent,Dublin,81.6,A,0
ECB-02343,45879.0,employed,35-49,0.642,0.0,29715.0,0,owner,Galway,86.3,B,0
ECB-02344,70715.0,part_time,35-49,0.116,11.9,3338.0,0,mortgage,Dublin,52.3,B,0
ECB-02345,47988.0,employed,25-34,0.294,5.6,15819.0,0,private_rent,Galway,98.4,A,0
ECB-02346,22397.0,part_time,25-34,0.283,18.0,3739.0,1,mortgage,Rural,42.2,A,0
ECB-02347,67095.0,part_time,35-49,0.264,8.3,7041.0,2,mortgage,Cork,78.6,A,1
ECB-02348,36541.0,employed,25-34,0.507,4.6,17804.0,1,mortgage,Cork,47.0,B,0
ECB-02349,22644.0,employed,50-64,0.239,3.2,2664.0,1,owner,Dublin,56.4,A,0
ECB-02350,30069.0,employed,25-34,0.45,11.7,8528.0,1,owner,Dublin,64.1,B,1
ECB-02351,16498.0,part_time,50-64,0.327,7.1,4451.0,0,owner,Limerick,60.8,A,1
ECB-02352,20744.0,employed,50-64,0.31,16.1,2605.0,1,living_with_family,Cork,16.5,A,0
ECB-02353,39602.0,employed,25-34,0.345,7.4,6986.0,0,private_rent,Dublin,79.0,A,0
ECB-02354,45180.0,employed,18-24,0.403,11.9,13512.0,0,mortgage,Dublin,82.0,A,0
ECB-02355,49178.0,part_time,65+,0.564,6.3,19060.0,0,mortgage,Dublin,49.1,A,0
ECB-02356,55708.0,employed,35-49,0.113,0.0,5026.0,0,private_rent,Galway,58.7,B,0
ECB-02357,60641.0,employed,35-49,0.081,12.8,4606.0,0,owner,Galway,61.3,A,0
ECB-02358,12000.0,unemployed,18-24,0.292,2.1,2215.0,2,mortgage,Cork,32.2,B,1
ECB-02359,62496.0,employed,25-34,0.404,7.1,17002.0,1,private_rent,Cork,30.3,B,1
ECB-02360,54069.0,part_time,35-49,0.285,3.2,8746.0,1,mortgage,Dublin,82.5,A,0
ECB-02361,55690.0,employed,50-64,0.324,2.9,11235.0,1,private_rent,Cork,87.2,A,0
ECB-02362,56395.0,employed,25-34,0.658,11.8,14505.0,0,social_rent,Dublin,78.7,A,0
ECB-02363,16364.0,part_time,50-64,0.131,8.4,1739.0,2,social_rent,Rural,74.8,A,0
ECB-02364,67450.0,self_employed,35-49,0.218,3.0,7189.0,0,owner,Dublin,77.1,B,0
ECB-02365,93528.0,self_employed,25-34,0.41,12.6,35405.0,1,owner,Cork,75.9,B,0
ECB-02366,48531.0,employed,25-34,0.103,14.6,1920.0,0,owner,Dublin,48.9,B,0
ECB-02367,35687.0,employed,25-34,0.668,7.9,9481.0,1,private_rent,Limerick,72.0,A,0
ECB-02368,43352.0,employed,35-49,0.874,13.7,21895.0,0,social_rent,Dublin,62.7,A,1
ECB-02369,38592.0,employed,35-49,0.099,3.3,2670.0,0,living_with_family,Rural,62.9,A,0
ECB-02370,35683.0,employed,35-49,0.209,11.5,6750.0,0,mortgage,Dublin,83.5,B,0
ECB-02371,62417.0,employed,25-34,0.35,9.3,19758.0,0,social_rent,Rural,96.3,A,0
ECB-02372,52879.0,employed,35-49,0.514,4.4,30658.0,1,private_rent,Galway,25.8,A,0
ECB-02373,73260.0,employed,35-49,0.345,19.2,15965.0,2,social_rent,Dublin,63.4,A,0
ECB-02374,55100.0,employed,35-49,0.617,9.7,13509.0,0,private_rent,Dublin,62.5,A,0
ECB-02375,31608.0,employed,35-49,0.606,5.4,19895.0,0,owner,Cork,88.9,A,0
ECB-02376,23078.0,part_time,25-34,0.488,8.6,10517.0,1,owner,Rural,41.9,A,0
ECB-02377,32577.0,self_employed,35-49,0.457,4.0,6026.0,0,living_with_family,Rural,9.2,B,1
ECB-02378,38589.0,employed,35-49,0.23,2.5,3699.0,0,mortgage,Dublin,77.8,B,0
ECB-02379,104571.0,self_employed,35-49,0.27,6.2,20614.0,0,mortgage,Cork,85.3,A,0
ECB-02380,62712.0,part_time,25-34,0.355,6.5,13873.0,1,mortgage,Dublin,30.9,B,0
ECB-02381,67946.0,employed,35-49,0.176,4.3,9888.0,0,mortgage,Dublin,65.8,A,0
ECB-02382,44271.0,employed,35-49,0.508,15.0,11822.0,0,living_with_family,Galway,90.5,B,0
ECB-02383,25267.0,employed,25-34,0.237,4.5,6687.0,0,owner,Cork,48.6,A,0
ECB-02384,51483.0,employed,50-64,0.119,3.7,4637.0,0,owner,Dublin,69.8,A,0
ECB-02385,20261.0,part_time,50-64,0.33,2.3,6357.0,3,private_rent,Rural,77.1,A,0
ECB-02386,33993.0,unemployed,25-34,0.408,1.8,6257.0,1,private_rent,Limerick,42.3,A,1
ECB-02387,22635.0,employed,35-49,0.751,13.8,14337.0,1,owner,Limerick,57.9,A,1
ECB-02388,30934.0,part_time,35-49,0.689,9.8,22206.0,1,owner,Dublin,32.6,B,0
ECB-02389,28317.0,employed,65+,0.581,17.1,6057.0,0,mortgage,Rural,44.0,B,0
ECB-02390,46431.0,self_employed,25-34,0.273,13.8,9912.0,1,mortgage,Galway,53.8,A,0
ECB-02391,39015.0,part_time,25-34,0.308,6.8,6589.0,1,owner,Cork,71.7,A,1
ECB-02392,66471.0,employed,35-49,0.22,16.2,10730.0,0,mortgage,Dublin,74.4,B,0
ECB-02393,45374.0,employed,25-34,0.543,5.2,24686.0,2,private_rent,Rural,93.0,A,0
ECB-02394,65680.0,self_employed,35-49,0.113,2.8,6717.0,0,social_rent,Galway,100.0,A,0
ECB-02395,12113.0,unemployed,35-49,0.26,10.4,3005.0,0,social_rent,Rural,71.7,A,1
ECB-02396,52078.0,employed,25-34,0.177,9.3,4780.0,1,mortgage,Galway,62.3,A,0
ECB-02397,73203.0,employed,35-49,0.39,9.2,29036.0,0,mortgage,Limerick,61.3,A,1
ECB-02398,54146.0,employed,50-64,0.531,13.8,24204.0,0,living_with_family,Limerick,50.6,A,0
ECB-02399,36746.0,employed,50-64,0.244,9.1,3629.0,0,private_rent,Rural,76.1,A,0
ECB-02400,41127.0,self_employed,35-49,0.125,10.1,5364.0,1,private_rent,Dublin,59.1,A,1
ECB-02401,41095.0,part_time,25-34,0.562,15.6,9121.0,0,mortgage,Dublin,72.3,B,0
ECB-02402,17688.0,part_time,25-34,0.266,9.9,1757.0,0,mortgage,Limerick,51.2,A,0
ECB-02403,18902.0,part_time,50-64,0.298,11.1,5721.0,0,mortgage,Cork,59.6,A,0
ECB-02404,34109.0,part_time,50-64,0.308,1.1,3785.0,0,private_rent,Galway,70.8,B,0
ECB-02405,34442.0,employed,35-49,0.509,27.8,7381.0,0,owner,Limerick,60.8,B,0
ECB-02406,24249.0,employed,50-64,0.217,0.2,1910.0,0,living_with_family,Galway,33.4,A,0
ECB-02407,85637.0,employed,25-34,0.126,5.7,11382.0,0,private_rent,Limerick,67.7,A,0
ECB-02408,28429.0,employed,35-49,0.539,5.5,5907.0,0,private_rent,Dublin,53.6,A,0
ECB-02409,14920.0,unemployed,25-34,0.213,19.5,2060.0,2,mortgage,Rural,89.3,A,0
ECB-02410,35285.0,self_employed,25-34,0.251,5.4,4635.0,1,private_rent,Dublin,85.5,A,0
ECB-02411,12847.0,unemployed,35-49,0.36,10.8,2881.0,0,private_rent,Galway,21.9,B,0
ECB-02412,28185.0,employed,35-49,0.372,5.6,6113.0,1,owner,Rural,77.4,B,0
ECB-02413,57876.0,employed,65+,0.667,8.1,40936.0,0,private_rent,Dublin,54.0,B,0
